101	0	102.45442199707031
101	1	98.38484191894531
101	2	97.41433715820312
101	7	97.18870544433594
101	3	94.91712951660156
101	6	92.59367370605469
101	4	92.51776885986328
101	9	91.91129302978516
101	5	91.40982055664062
101	8	90.38347625732422
102	2	100.64482116699219
102	1	100.28701782226562
102	7	98.67598724365234
102	3	96.50953674316406
102	0	96.37257385253906
102	9	95.27969360351562
102	5	94.4601058959961
102	6	94.2505111694336
102	8	93.89569091796875
102	4	92.12347412109375
103	2	97.36163330078125
103	7	96.88123321533203
103	1	95.94769287109375
103	0	95.87484741210938
103	3	95.5444107055664
103	4	94.90708923339844
103	5	91.46437072753906
103	6	91.30459594726562
103	8	90.77007293701172
103	9	89.81343078613281
104	7	98.93029022216797
104	3	98.88235473632812
104	5	97.08161163330078
104	8	95.61256408691406
104	1	94.9585952758789
104	2	94.59225463867188
104	4	93.95419311523438
104	0	91.87752532958984
104	6	90.06035614013672
104	32	89.7799301147461
105	4	95.84541320800781
105	3	91.4615478515625
105	7	90.88456726074219
105	2	90.76203918457031
105	1	89.85083770751953
105	6	89.78119659423828
105	8	89.04893493652344
105	5	87.95414733886719
105	0	86.93574523925781
105	9	85.78758239746094
