103970	1776040	97.56795501708984
103970	6322340	97.43594360351562
103970	5612620	96.24308776855469
103970	5867980	96.09233093261719
103970	6362780	95.93736267089844
103970	7611340	95.63082885742188
103970	5861420	95.1097412109375
103970	5197020	94.97748565673828
103970	7329800	94.70657348632812
103970	6740360	94.51676940917969
103970	2372100	94.4765853881836
103970	5996120	94.38360595703125
103970	5909800	94.3587646484375
103970	5889980	94.30628967285156
103970	8739720	94.2232666015625
103970	1157040	94.19234466552734
103970	6475800	94.18055725097656
103970	3315440	94.05198669433594
103970	5459180	94.0359878540039
103970	5350120	94.02791595458984
103970	7901700	94.00175476074219
103970	5561460	94.00135040283203
103970	5674720	93.96401977539062
103970	3281820	93.95845031738281
103970	6654820	93.94854736328125
103970	5439740	93.87173461914062
103970	5583720	93.77166748046875
103970	1155560	93.77029418945312
103970	4996520	93.66587829589844
103970	4035500	93.64486694335938
103970	397420	93.64425659179688
103970	6429240	93.63050842285156
103970	7579340	93.59347534179688
103970	3381340	93.51759338378906
103970	3754900	93.5135498046875
103970	6734600	93.4638671875
103970	7369260	93.4598617553711
103970	6380240	93.42794799804688
103970	8334580	93.37081909179688
103970	4758740	93.36490631103516
103970	6498300	93.32649230957031
103970	4808200	93.31757354736328
103970	6898600	93.30903625488281
103970	7039940	93.2276611328125
103970	4020180	93.19922637939453
103970	2331300	93.195556640625
103970	846960	93.02777099609375
103970	5989260	92.9793701171875
103970	5847080	92.94139862060547
103970	6578000	92.9402084350586
103970	132740	92.92211151123047
103970	7638660	92.91526794433594
103970	2279000	92.90303039550781
103970	5841080	92.89329528808594
103970	4207480	92.88920593261719
103970	5889500	92.88038635253906
103970	6599240	92.86254119873047
103970	5813780	92.85786437988281
103970	6697200	92.84117889404297
103970	151880	92.80168151855469
103970	7411440	92.79399108886719
103970	7349440	92.78977966308594
103970	7354580	92.7744140625
103970	6618320	92.73812866210938
103970	4848240	92.7174301147461
103970	4881220	92.70880126953125
103970	6473240	92.67530822753906
103970	3081840	92.67425537109375
103970	6486240	92.66650390625
103970	4941440	92.64981079101562
103970	2724260	92.61262512207031
103970	6690560	92.59440612792969
103970	367260	92.5886459350586
103970	6257260	92.56744384765625
103970	7448800	92.56256866455078
103970	4522740	92.55835723876953
103970	5559020	92.51813507080078
103970	6344640	92.51800537109375
103970	3480440	92.51326751708984
103970	3601660	92.50729370117188
103970	7186560	92.50018310546875
103970	1061700	92.47776794433594
103970	3160080	92.47215270996094
103970	4864900	92.44256591796875
103970	8317800	92.4267578125
103970	5315980	92.42647552490234
103970	8588640	92.42242431640625
103970	5487060	92.40457153320312
103970	3941640	92.40431213378906
103970	4286540	92.397216796875
103970	718080	92.39167785644531
103970	5662120	92.3890380859375
103970	6914120	92.37777709960938
103970	8241160	92.36196899414062
103970	2892660	92.35923767089844
103970	1814720	92.35831451416016
103970	6385840	92.28449249267578
103970	7665520	92.27793884277344
103970	5578000	92.26311492919922
103970	2179180	92.23173522949219
103970	2342820	92.23090362548828
103970	2345780	92.22303771972656
103970	5594380	92.20884704589844
103970	3704160	92.20514678955078
103970	7234440	92.19126892089844
103970	1744140	92.17245483398438
103970	6415300	92.16964721679688
103970	5826040	92.15594482421875
103970	8673020	92.13777923583984
103970	7599400	92.11780548095703
103970	5847020	92.11375427246094
103970	416900	92.10602569580078
103970	8450260	92.10295104980469
103970	1633700	92.09943389892578
